1,2,3,4,5,6,7,8,9,10,11,12,Label
D:\Dataset Skripsi Batch Final Label\Positive\S1\17\img01213.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\17\img01214.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\17\img01215.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\17\img01216.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\17\img01217.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\17\img01218.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\17\img01219.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\17\img01220.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\17\img01221.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\17\img01222.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\17\img01223.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\17\img01224.jpg,1
D:\Dataset Skripsi Batch Final Label\Positive\S1\18\img01351.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\18\img01352.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\18\img01353.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\18\img01354.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\18\img01355.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\18\img01356.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\18\img01357.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\18\img01358.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\18\img01359.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\18\img01360.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\18\img01361.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\18\img01362.jpg,1
D:\Dataset Skripsi Batch Final Label\Positive\S1\19\img01422.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\19\img01423.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\19\img01424.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\19\img01425.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\19\img01426.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\19\img01427.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\19\img01428.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\19\img01429.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\19\img01430.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\19\img01431.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\19\img01432.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\19\img01433.jpg,1
D:\Dataset Skripsi Batch Final Label\Positive\S1\2\img00074.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\2\img00075.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\2\img00076.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\2\img00077.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\2\img00078.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\2\img00079.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\2\img00080.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\2\img00081.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\2\img00082.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\2\img00083.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\2\img00084.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\2\img00085.jpg,1
D:\Dataset Skripsi Batch Final Label\Positive\S1\20\img01555.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\20\img01556.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\20\img01557.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\20\img01558.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\20\img01559.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\20\img01560.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\20\img01561.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\20\img01562.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\20\img01563.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\20\img01564.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\20\img01565.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\20\img01566.jpg,1
D:\Dataset Skripsi Batch Final Label\Positive\S1\20\img01567.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\20\img01568.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\20\img01569.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\20\img01570.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\20\img01571.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\20\img01572.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\20\img01573.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\20\img01574.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\20\img01575.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\20\img01576.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\20\img01577.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\20\img01578.jpg,1
D:\Dataset Skripsi Batch Final Label\Positive\S1\21\img01688.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\21\img01689.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\21\img01690.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\21\img01691.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\21\img01692.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\21\img01693.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\21\img01694.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\21\img01695.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\21\img01696.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\21\img01697.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\21\img01698.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\21\img01699.jpg,1
D:\Dataset Skripsi Batch Final Label\Positive\S1\22\img01872.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\22\img01873.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\22\img01874.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\22\img01875.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\22\img01876.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\22\img01877.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\22\img01878.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\22\img01879.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\22\img01880.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\22\img01881.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\22\img01882.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\22\img01883.jpg,1
D:\Dataset Skripsi Batch Final Label\Positive\S1\23\img01983.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\23\img01984.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\23\img01985.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\23\img01986.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\23\img01987.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\23\img01988.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\23\img01989.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\23\img01990.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\23\img01991.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\23\img01992.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\23\img01993.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\23\img01994.jpg,1
D:\Dataset Skripsi Batch Final Label\Positive\S1\24\img02075.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\24\img02076.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\24\img02077.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\24\img02078.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\24\img02079.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\24\img02080.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\24\img02081.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\24\img02082.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\24\img02083.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\24\img02084.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\24\img02085.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\24\img02086.jpg,1
D:\Dataset Skripsi Batch Final Label\Positive\S1\24\img02087.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\24\img02088.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\24\img02089.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\24\img02090.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\24\img02091.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\24\img02092.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\24\img02093.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\24\img02094.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\24\img02095.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\24\img02096.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\24\img02097.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\24\img02098.jpg,1
D:\Dataset Skripsi Batch Final Label\Positive\S1\25\img02280.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\25\img02281.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\25\img02282.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\25\img02283.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\25\img02284.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\25\img02285.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\25\img02286.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\25\img02287.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\25\img02288.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\25\img02289.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\25\img02290.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\25\img02291.jpg,1
D:\Dataset Skripsi Batch Final Label\Positive\S1\25\img02292.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\25\img02293.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\25\img02294.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\25\img02295.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\25\img02296.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\25\img02297.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\25\img02298.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\25\img02299.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\25\img02300.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\25\img02301.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\25\img02302.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\25\img02303.jpg,1
D:\Dataset Skripsi Batch Final Label\Positive\S1\26\img02512.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\26\img02513.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\26\img02514.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\26\img02515.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\26\img02516.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\26\img02517.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\26\img02518.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\26\img02519.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\26\img02520.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\26\img02521.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\26\img02522.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\26\img02523.jpg,1
D:\Dataset Skripsi Batch Final Label\Positive\S1\27\img02562.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\27\img02563.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\27\img02564.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\27\img02565.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\27\img02566.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\27\img02567.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\27\img02568.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\27\img02569.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\27\img02570.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\27\img02571.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\27\img02572.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\27\img02573.jpg,1
D:\Dataset Skripsi Batch Final Label\Positive\S1\28\img02717.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\28\img02718.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\28\img02719.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\28\img02720.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\28\img02721.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\28\img02722.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\28\img02723.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\28\img02724.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\28\img02725.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\28\img02726.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\28\img02727.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\28\img02728.jpg,1
D:\Dataset Skripsi Batch Final Label\Positive\S1\29\img02832.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\29\img02833.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\29\img02834.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\29\img02835.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\29\img02836.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\29\img02837.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\29\img02838.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\29\img02839.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\29\img02840.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\29\img02841.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\29\img02842.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\29\img02843.jpg,1
D:\Dataset Skripsi Batch Final Label\Positive\S1\3\img00117.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\3\img00118.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\3\img00119.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\3\img00120.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\3\img00121.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\3\img00122.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\3\img00123.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\3\img00124.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\3\img00125.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\3\img00126.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\3\img00127.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\3\img00128.jpg,1
D:\Dataset Skripsi Batch Final Label\Positive\S1\3\img00129.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\3\img00130.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\3\img00131.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\3\img00132.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\3\img00133.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\3\img00134.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\3\img00135.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\3\img00136.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\3\img00137.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\3\img00138.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\3\img00139.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\3\img00140.jpg,1
D:\Dataset Skripsi Batch Final Label\Positive\S1\3\img00141.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\3\img00142.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\3\img00143.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\3\img00144.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\3\img00145.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\3\img00146.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\3\img00147.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\3\img00148.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\3\img00149.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\3\img00150.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\3\img00151.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\3\img00152.jpg,1
D:\Dataset Skripsi Batch Final Label\Positive\S1\3\img00153.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\3\img00154.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\3\img00155.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\3\img00156.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\3\img00157.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\3\img00158.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\3\img00159.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\3\img00160.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\3\img00161.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\3\img00162.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\3\img00163.jpg,D:\Dataset Skripsi Batch Final Label\Positive\S1\3\img00164.jpg,1
