Subject,Folder,Number,Label,GT
sub22,EP01_12,34,1,0
sub22,EP01_12,35,1,0
sub22,EP01_12,36,1,0
sub22,EP01_12,37,1,0
sub22,EP01_12,38,1,0
sub22,EP01_12,39,1,0
sub22,EP01_12,40,1,0
sub22,EP01_12,41,1,0
sub22,EP01_12,42,1,0
sub22,EP01_12,43,1,0
sub22,EP01_12,44,1,0
sub22,EP01_12,45,1,0
sub22,EP01_12,46,1,0
sub22,EP01_12,47,1,0
sub22,EP01_12,48,1,0
sub22,EP01_12,49,1,0
sub22,EP01_12,50,1,1
sub22,EP01_12,51,1,1
sub22,EP01_12,52,1,1
sub22,EP01_12,53,1,1
sub22,EP01_12,54,1,1
sub22,EP01_12,55,1,1
sub22,EP01_12,56,1,1
sub22,EP01_12,57,1,1
sub22,EP01_12,58,1,1
sub22,EP01_12,59,1,1
sub22,EP01_12,60,1,1
sub22,EP01_12,61,1,1
sub22,EP01_12,62,1,1
sub22,EP01_12,63,1,1
sub22,EP01_12,64,1,1
sub22,EP01_12,65,1,1
sub22,EP01_12,66,1,1
sub22,EP01_12,67,1,1
sub22,EP01_12,68,1,1
sub22,EP01_12,69,1,1
sub22,EP01_12,70,1,1
sub22,EP01_12,71,1,1
sub22,EP01_12,72,1,1
sub22,EP01_12,73,1,1
sub22,EP01_12,74,1,1
sub22,EP01_12,75,1,1
sub22,EP01_12,76,1,1
sub22,EP01_12,77,1,1
sub22,EP01_12,78,1,1
sub22,EP01_12,79,1,1
sub22,EP01_12,80,1,1
sub22,EP01_12,81,1,1
sub22,EP01_12,82,1,1
sub22,EP01_12,83,1,1
sub22,EP01_12,84,1,1
sub22,EP01_12,85,1,1
sub22,EP01_12,86,1,1
sub22,EP01_12,87,1,1
sub22,EP01_12,88,1,1
sub22,EP01_12,89,1,1
sub22,EP01_12,90,1,1
sub22,EP01_12,91,1,1
sub22,EP01_12,92,1,1
sub22,EP01_12,93,1,1
sub22,EP01_12,94,1,1
sub22,EP01_12,95,1,1
sub22,EP01_12,96,1,1
sub22,EP01_12,97,1,1
sub22,EP01_12,98,0,1
sub22,EP01_12,99,0,1
sub22,EP01_12,100,0,1
sub22,EP01_12,101,0,1
sub22,EP01_12,102,0,1
sub22,EP01_12,103,0,1
sub22,EP01_12,104,0,1
sub22,EP01_12,105,0,1
sub22,EP01_12,106,0,1
sub22,EP01_12,107,0,1
sub22,EP01_12,108,0,1
sub22,EP01_12,109,0,1
sub22,EP01_12,110,0,1
sub22,EP01_12,111,0,1
sub22,EP01_12,112,0,1
sub22,EP01_12,113,0,1
sub22,EP01_12,114,0,1
sub22,EP01_12,115,0,1
sub22,EP01_12,116,0,1
sub22,EP01_12,117,0,1
sub22,EP01_12,118,0,1
sub22,EP01_12,119,0,1
sub22,EP01_12,120,0,1
sub22,EP01_12,121,0,1
sub22,EP01_12,122,0,1
sub22,EP01_12,123,0,1
sub22,EP01_12,124,0,1
sub22,EP01_12,125,0,1
sub22,EP01_12,126,0,1
sub22,EP01_12,127,0,1
sub22,EP01_12,128,0,1
sub22,EP01_12,129,1,1
sub22,EP01_12,130,1,1
sub22,EP01_12,131,1,1
sub22,EP01_12,132,1,1
sub22,EP01_12,133,1,1
sub22,EP01_12,134,1,1
sub22,EP01_12,135,1,1
sub22,EP01_12,136,1,1
sub22,EP01_12,137,1,1
sub22,EP01_12,138,1,1
sub22,EP01_12,139,1,1
sub22,EP01_12,140,1,1
sub22,EP01_12,141,1,1
sub22,EP01_12,142,1,1
sub22,EP01_12,143,1,1
sub22,EP01_12,144,1,1
sub22,EP01_12,145,1,1
sub22,EP01_12,146,1,1
sub22,EP01_12,147,1,0
sub22,EP01_12,148,1,0
sub22,EP01_12,149,1,0
sub22,EP01_12,150,1,0
sub22,EP01_12,151,1,0
sub22,EP01_12,152,1,0
sub22,EP01_12,153,1,0
sub22,EP01_12,154,1,0
sub22,EP01_12,155,1,0
sub22,EP01_12,156,1,0
sub22,EP01_12,157,1,0
sub22,EP01_12,158,1,0
sub22,EP01_12,159,1,0
sub22,EP01_12,160,1,0
sub22,EP01_12,161,1,0
sub22,EP01_12,162,1,0
sub22,EP01_12,163,1,0
sub22,EP01_12,164,1,0
sub22,EP01_12,165,1,0
sub22,EP01_12,166,1,0
sub22,EP01_12,167,1,0
sub22,EP01_12,168,1,0
sub22,EP01_12,169,1,0
sub22,EP01_12,170,1,0
sub22,EP01_12,171,1,0
sub22,EP01_12,172,1,0
sub22,EP01_12,173,1,0
sub22,EP01_12,174,1,0
sub22,EP01_12,175,1,0
sub22,EP01_12,176,1,0
sub22,EP01_12,177,1,0
sub22,EP01_12,178,1,0
sub22,EP01_12,179,1,0
sub22,EP01_12,180,1,0
sub22,EP01_12,181,1,0
sub22,EP01_12,182,1,0
sub22,EP01_12,183,1,0
sub22,EP01_12,184,1,0
sub22,EP01_12,185,1,0
sub22,EP01_12,186,1,0
sub22,EP01_12,187,1,0
sub22,EP01_12,188,1,0
sub22,EP01_12,189,1,0
sub22,EP01_12,190,1,0
sub22,EP01_12,191,1,0
sub22,EP01_12,192,1,0
sub22,EP01_12,193,1,0
sub22,EP01_12,194,1,0
sub22,EP01_12,195,1,0
sub22,EP01_12,196,1,0
sub22,EP01_12,197,1,0
sub22,EP01_12,198,1,0
sub22,EP01_12,199,1,0
sub22,EP01_12,200,1,0
sub22,EP01_12,201,1,0
sub22,EP01_12,202,1,0
sub22,EP01_12,203,1,0
sub22,EP01_12,204,1,0
sub22,EP01_12,205,1,0
sub22,EP01_12,206,1,0
sub22,EP01_12,207,1,0
sub22,EP01_12,208,1,0
sub22,EP01_12,209,1,0
sub22,EP01_12,210,1,0
sub22,EP01_12,211,1,0
sub22,EP01_12,212,1,0
sub22,EP01_12,213,1,0
sub22,EP01_12,214,1,0
sub22,EP01_12,215,1,0
sub22,EP01_12,216,1,0
sub22,EP01_12,217,1,0
sub22,EP01_12,218,1,0
sub22,EP01_12,219,1,0
sub22,EP01_12,220,1,0
sub22,EP01_12,221,1,0
sub22,EP01_12,222,1,0
sub22,EP01_12,223,1,0
sub22,EP01_12,224,1,0
sub22,EP01_12,225,1,0
sub22,EP01_12,226,1,0
sub22,EP01_12,227,1,0
sub22,EP01_12,228,1,0
sub22,EP01_12,229,1,0
sub22,EP01_12,230,1,0
sub22,EP01_12,231,1,0
sub22,EP01_12,232,1,0
sub22,EP01_12,233,1,0
sub22,EP01_12,234,1,0
sub22,EP01_12,235,1,0
sub22,EP01_12,236,1,0
sub22,EP01_12,237,1,0
sub22,EP01_12,238,1,0
sub22,EP01_12,239,1,0
sub22,EP01_12,240,1,0
sub22,EP01_12,241,1,0
sub22,EP01_12,242,1,0
sub22,EP01_12,243,1,0
sub22,EP01_12,244,1,0
sub22,EP01_12,245,1,0
sub22,EP01_12,246,1,0
sub22,EP01_12,247,1,0
sub22,EP01_12,248,1,0
sub22,EP01_12,249,1,0
sub22,EP01_12,250,1,0
sub22,EP01_12,251,1,0
sub22,EP01_12,252,1,0
sub22,EP01_12,253,1,0
sub22,EP01_12,254,1,0
sub22,EP01_12,255,1,0
sub22,EP01_12,256,1,0
sub22,EP01_12,257,1,0
sub22,EP01_12,258,0,0
sub22,EP01_12,259,0,0
sub22,EP01_12,260,0,0
sub22,EP01_12,261,0,0
sub22,EP01_12,262,0,0
sub22,EP01_12,263,0,0
sub22,EP01_12,264,0,0
sub22,EP01_12,265,0,0
sub22,EP01_12,266,0,0
sub22,EP01_12,267,0,0
sub22,EP01_12,268,0,0
sub22,EP01_12,269,0,0
sub22,EP01_12,270,0,0
sub22,EP01_12,271,0,0
sub22,EP01_12,272,0,0
sub22,EP01_12,273,0,0
sub22,EP01_12,274,0,0
sub22,EP01_12,275,0,0
sub22,EP01_12,276,0,0
sub22,EP01_12,277,0,0
sub22,EP01_12,278,0,0
sub22,EP01_12,279,0,0
sub22,EP01_12,280,0,0
sub22,EP01_12,281,0,0
sub22,EP01_12,282,0,0
sub22,EP01_12,283,0,0
sub22,EP01_12,284,0,0
sub22,EP01_12,285,0,0
sub22,EP01_12,286,0,0
sub22,EP01_12,287,0,0
sub22,EP01_12,288,0,0
sub22,EP01_12,289,0,0
sub22,EP01_12,290,0,0
sub22,EP01_12,291,0,0
sub22,EP01_12,292,0,0
sub22,EP01_12,293,0,0
sub22,EP01_12,294,0,0
sub22,EP01_12,295,0,0
sub22,EP01_12,296,0,0
sub22,EP01_12,297,0,0
sub22,EP01_12,298,0,0
sub22,EP01_12,299,0,0
sub22,EP01_12,300,0,0
sub22,EP01_12,301,0,0
sub22,EP01_12,302,0,0
sub22,EP01_12,303,0,0
sub22,EP01_12,304,0,0
sub22,EP01_12,305,0,0
sub22,EP01_12,306,0,0
sub22,EP01_12,307,0,0
sub22,EP01_12,308,0,0
sub22,EP01_12,309,0,0
sub22,EP01_12,310,0,0
sub22,EP01_12,311,0,0
sub22,EP01_12,312,0,0
sub22,EP01_12,313,0,0
sub22,EP01_12,314,0,0
sub22,EP01_12,315,0,0
sub22,EP01_12,316,0,0
sub22,EP01_12,317,0,0
sub22,EP01_12,318,0,0
sub22,EP01_12,319,0,0
sub22,EP01_12,320,0,0
sub22,EP01_12,321,0,0
sub22,EP01_12,322,0,0
sub22,EP01_12,323,0,0
sub22,EP01_12,324,0,0
sub22,EP01_12,325,0,0
sub22,EP01_12,326,0,0
sub22,EP01_12,327,0,0
sub22,EP01_12,328,0,0
sub22,EP01_12,329,0,0
sub22,EP01_12,330,0,0
sub22,EP01_12,331,0,0
sub22,EP01_12,332,0,0
sub22,EP01_12,333,0,0
sub22,EP01_12,334,0,0
sub22,EP01_12,335,0,0
sub22,EP01_12,336,0,0
sub22,EP13_08,0,0,0
sub22,EP13_08,1,0,0
sub22,EP13_08,2,0,0
sub22,EP13_08,3,0,0
sub22,EP13_08,4,0,0
sub22,EP13_08,5,0,0
sub22,EP13_08,6,0,0
sub22,EP13_08,7,0,0
sub22,EP13_08,8,0,0
sub22,EP13_08,9,0,0
sub22,EP13_08,10,0,0
sub22,EP13_08,11,0,0
sub22,EP13_08,12,0,0
sub22,EP13_08,13,0,0
sub22,EP13_08,14,0,0
sub22,EP13_08,15,0,0
sub22,EP13_08,16,0,0
sub22,EP13_08,17,0,0
sub22,EP13_08,18,0,0
sub22,EP13_08,19,0,0
sub22,EP13_08,20,0,0
sub22,EP13_08,21,0,0
sub22,EP13_08,22,0,0
sub22,EP13_08,23,0,0
sub22,EP13_08,24,0,0
sub22,EP13_08,25,0,0
sub22,EP13_08,26,0,0
sub22,EP13_08,27,0,0
sub22,EP13_08,28,0,0
sub22,EP13_08,29,0,0
sub22,EP13_08,30,0,0
sub22,EP13_08,31,0,0
sub22,EP13_08,32,0,0
sub22,EP13_08,33,0,0
sub22,EP13_08,34,0,0
sub22,EP13_08,35,0,0
sub22,EP13_08,36,0,0
sub22,EP13_08,37,0,0
sub22,EP13_08,38,0,0
sub22,EP13_08,39,0,0
sub22,EP13_08,40,0,0
sub22,EP13_08,41,0,0
sub22,EP13_08,42,0,0
sub22,EP13_08,43,0,0
sub22,EP13_08,44,0,0
sub22,EP13_08,45,0,0
sub22,EP13_08,46,0,0
sub22,EP13_08,47,0,0
sub22,EP13_08,48,0,0
sub22,EP13_08,49,0,0
sub22,EP13_08,50,0,0
sub22,EP13_08,51,0,0
sub22,EP13_08,52,0,0
sub22,EP13_08,53,0,0
sub22,EP13_08,54,0,0
sub22,EP13_08,55,0,0
sub22,EP13_08,56,0,0
sub22,EP13_08,57,0,0
sub22,EP13_08,58,0,0
sub22,EP13_08,59,0,0
sub22,EP13_08,60,0,0
sub22,EP13_08,61,0,0
sub22,EP13_08,62,0,0
sub22,EP13_08,63,0,0
sub22,EP13_08,64,0,0
sub22,EP13_08,65,0,0
sub22,EP13_08,66,0,0
sub22,EP13_08,67,0,0
sub22,EP13_08,68,0,0
sub22,EP13_08,69,0,0
sub22,EP13_08,70,0,0
sub22,EP13_08,71,0,0
sub22,EP13_08,72,0,0
sub22,EP13_08,73,0,0
sub22,EP13_08,74,0,0
sub22,EP13_08,75,0,0
sub22,EP13_08,76,0,0
sub22,EP13_08,77,0,0
sub22,EP13_08,78,0,0
sub22,EP13_08,79,0,0
sub22,EP13_08,80,0,0
sub22,EP13_08,81,0,0
sub22,EP13_08,82,0,0
sub22,EP13_08,83,0,0
sub22,EP13_08,84,0,0
sub22,EP13_08,85,0,0
sub22,EP13_08,86,0,0
sub22,EP13_08,87,0,0
sub22,EP13_08,88,0,0
sub22,EP13_08,89,0,0
sub22,EP13_08,90,0,0
sub22,EP13_08,91,0,0
sub22,EP13_08,92,0,0
sub22,EP13_08,93,0,0
sub22,EP13_08,94,0,0
sub22,EP13_08,95,0,0
sub22,EP13_08,96,0,0
sub22,EP13_08,97,1,0
sub22,EP13_08,98,1,0
sub22,EP13_08,99,1,0
sub22,EP13_08,100,1,0
sub22,EP13_08,101,1,0
sub22,EP13_08,102,1,0
sub22,EP13_08,103,1,0
sub22,EP13_08,104,1,0
sub22,EP13_08,105,1,0
sub22,EP13_08,106,1,0
sub22,EP13_08,107,1,0
sub22,EP13_08,108,1,0
sub22,EP13_08,109,1,0
sub22,EP13_08,110,1,0
sub22,EP13_08,111,1,0
sub22,EP13_08,112,1,0
sub22,EP13_08,113,1,0
sub22,EP13_08,114,1,0
sub22,EP13_08,115,1,0
sub22,EP13_08,116,1,0
sub22,EP13_08,117,1,0
sub22,EP13_08,118,1,0
sub22,EP13_08,119,1,0
sub22,EP13_08,120,1,0
sub22,EP13_08,121,1,0
sub22,EP13_08,122,1,0
sub22,EP13_08,123,1,0
sub22,EP13_08,124,1,0
sub22,EP13_08,125,1,0
sub22,EP13_08,126,1,0
sub22,EP13_08,127,1,0
sub22,EP13_08,128,1,0
sub22,EP13_08,129,1,0
sub22,EP13_08,130,1,0
sub22,EP13_08,131,1,0
sub22,EP13_08,132,1,0
sub22,EP13_08,133,1,0
sub22,EP13_08,134,1,0
sub22,EP13_08,135,1,0
sub22,EP13_08,136,1,0
sub22,EP13_08,137,1,0
sub22,EP13_08,138,1,0
sub22,EP13_08,139,1,0
sub22,EP13_08,140,1,0
sub22,EP13_08,141,1,0
sub22,EP13_08,142,1,0
sub22,EP13_08,143,1,0
sub22,EP13_08,144,1,0
sub22,EP13_08,145,1,0
sub22,EP13_08,146,1,0
sub22,EP13_08,147,1,0
sub22,EP13_08,148,1,0
sub22,EP13_08,149,1,0
sub22,EP13_08,150,1,0
sub22,EP13_08,151,1,1
sub22,EP13_08,152,1,1
sub22,EP13_08,153,1,1
sub22,EP13_08,154,1,1
sub22,EP13_08,155,1,1
sub22,EP13_08,156,1,1
sub22,EP13_08,157,1,1
sub22,EP13_08,158,1,1
sub22,EP13_08,159,1,1
sub22,EP13_08,160,1,1
sub22,EP13_08,161,1,1
sub22,EP13_08,162,1,1
sub22,EP13_08,163,1,1
sub22,EP13_08,164,1,1
sub22,EP13_08,165,1,1
sub22,EP13_08,166,1,1
sub22,EP13_08,167,1,1
sub22,EP13_08,168,1,1
sub22,EP13_08,169,1,1
sub22,EP13_08,170,1,1
sub22,EP13_08,171,1,1
sub22,EP13_08,172,1,1
sub22,EP13_08,173,1,1
sub22,EP13_08,174,1,1
sub22,EP13_08,175,1,1
sub22,EP13_08,176,1,1
sub22,EP13_08,177,1,1
sub22,EP13_08,178,1,1
sub22,EP13_08,179,1,1
sub22,EP13_08,180,1,1
sub22,EP13_08,181,1,1
sub22,EP13_08,182,1,1
sub22,EP13_08,183,1,1
sub22,EP13_08,184,1,1
sub22,EP13_08,185,1,1
sub22,EP13_08,186,1,1
sub22,EP13_08,187,1,1
sub22,EP13_08,188,1,1
sub22,EP13_08,189,1,1
sub22,EP13_08,190,1,1
sub22,EP13_08,191,1,1
sub22,EP13_08,192,1,1
sub22,EP13_08,193,1,1
sub22,EP13_08,194,1,1
sub22,EP13_08,195,1,1
sub22,EP13_08,196,1,1
sub22,EP13_08,197,1,1
sub22,EP13_08,198,1,1
sub22,EP13_08,199,1,1
sub22,EP13_08,200,1,1
sub22,EP13_08,201,1,1
sub22,EP13_08,202,1,1
sub22,EP13_08,203,1,1
sub22,EP13_08,204,1,1
sub22,EP13_08,205,1,1
sub22,EP13_08,206,1,1
sub22,EP13_08,207,1,1
sub22,EP13_08,208,1,1
sub22,EP13_08,209,1,1
sub22,EP13_08,210,1,1
sub22,EP13_08,211,1,1
sub22,EP13_08,212,1,1
sub22,EP13_08,213,1,1
sub22,EP13_08,214,1,1
sub22,EP13_08,215,1,1
sub22,EP13_08,216,1,1
sub22,EP13_08,217,1,1
sub22,EP13_08,218,1,1
sub22,EP13_08,219,1,1
sub22,EP13_08,220,1,1
sub22,EP13_08,221,1,1
sub22,EP13_08,222,1,1
sub22,EP13_08,223,1,1
sub22,EP13_08,224,1,1
sub22,EP13_08,225,1,1
sub22,EP13_08,226,1,1
sub22,EP13_08,227,1,1
sub22,EP13_08,228,1,1
sub22,EP13_08,229,1,1
sub22,EP13_08,230,1,1
sub22,EP13_08,231,1,1
sub22,EP13_08,232,1,1
sub22,EP13_08,233,1,1
sub22,EP13_08,234,1,1
sub22,EP13_08,235,1,1
sub22,EP13_08,236,1,1
sub22,EP13_08,237,1,1
sub22,EP13_08,238,1,1
sub22,EP13_08,239,1,1
sub22,EP13_08,240,1,1
sub22,EP13_08,241,1,1
sub22,EP13_08,242,1,1
sub22,EP13_08,243,1,1
