Subject,Folder,Number,Conf,Label,GT
sub01,EP02_01f,99,0.006945844,0,0
sub01,EP02_01f,100,0.006945844,0,0
sub01,EP02_01f,101,0.006945844,0,0
sub01,EP02_01f,102,0.006945844,0,0
sub01,EP02_01f,103,0.006945844,0,0
sub01,EP02_01f,104,0.006945844,0,0
sub01,EP02_01f,105,0.006945844,0,0
sub01,EP02_01f,106,0.006945844,0,0
sub01,EP02_01f,107,0.006945844,0,0
sub01,EP02_01f,108,0.001436113,0,0
sub01,EP02_01f,109,0.001436113,0,0
sub01,EP02_01f,110,0.001436113,0,0
sub01,EP02_01f,111,0.001436113,0,0
sub01,EP02_01f,112,0.001436113,0,0
sub01,EP02_01f,113,0.001436113,0,0
sub01,EP02_01f,114,0.001436113,0,0
sub01,EP02_01f,115,0.001436113,0,0
sub01,EP02_01f,116,0.001436113,0,0
sub01,EP02_01f,117,0.001436113,0,0
sub01,EP02_01f,118,0.001436113,0,0
sub01,EP02_01f,119,0.001436113,0,0
sub01,EP02_01f,120,0.552048206,1,0
sub01,EP02_01f,121,0.552048206,1,0
sub01,EP02_01f,122,0.552048206,1,0
sub01,EP02_01f,123,0.552048206,1,0
sub01,EP02_01f,124,0.552048206,1,0
sub01,EP02_01f,125,0.552048206,1,0
sub01,EP02_01f,126,0.552048206,1,0
sub01,EP02_01f,127,0.552048206,1,0
sub01,EP02_01f,128,0.552048206,1,0
sub01,EP02_01f,129,0.552048206,1,0
sub01,EP02_01f,130,0.552048206,1,0
sub01,EP02_01f,131,0.552048206,1,0
sub01,EP02_01f,132,0.001342045,0,0
sub01,EP02_01f,133,0.001342045,0,0
sub01,EP02_01f,134,0.001342045,0,0
sub01,EP02_01f,135,0.001342045,0,0
sub01,EP02_01f,136,0.001342045,0,0
sub01,EP02_01f,137,0.001342045,0,0
sub01,EP02_01f,138,0.001342045,0,0
sub01,EP02_01f,139,0.001342045,0,0
sub01,EP02_01f,140,0.001342045,0,0
sub01,EP02_01f,141,0.001342045,0,0
sub01,EP02_01f,142,0.001342045,0,0
sub01,EP02_01f,143,0.001342045,0,0
sub01,EP02_01f,144,0.001629524,0,0
sub01,EP02_01f,145,0.001629524,0,0
sub01,EP02_01f,146,0.001629524,0,0
sub01,EP02_01f,147,0.001629524,0,0
sub01,EP02_01f,148,0.001629524,0,0
sub01,EP02_01f,149,0.001629524,0,0
sub01,EP02_01f,150,0.001629524,0,0
sub01,EP02_01f,151,0.001629524,0,0
sub01,EP02_01f,152,0.001629524,0,0
sub01,EP02_01f,153,0.001629524,0,0
sub01,EP02_01f,154,0.001629524,0,0
sub01,EP02_01f,155,0.001629524,0,0
sub01,EP02_01f,156,0.002512173,0,0
sub01,EP02_01f,157,0.002512173,0,0
sub01,EP02_01f,158,0.002512173,0,0
sub01,EP02_01f,159,0.002512173,0,0
sub01,EP02_01f,160,0.002512173,0,0
sub01,EP02_01f,161,0.002512173,0,0
sub01,EP02_01f,162,0.002512173,0,0
sub01,EP02_01f,163,0.002512173,0,0
sub01,EP02_01f,164,0.002512173,0,0
sub01,EP02_01f,165,0.002512173,0,0
sub01,EP02_01f,166,0.002512173,0,0
sub01,EP02_01f,167,0.002512173,0,0
sub01,EP02_01f,168,0.002659973,0,0
sub01,EP02_01f,169,0.002659973,0,0
sub01,EP02_01f,170,0.002659973,0,0
sub01,EP02_01f,171,0.002659973,0,0
sub01,EP02_01f,172,0.002659973,0,0
sub01,EP02_01f,173,0.002659973,0,0
sub01,EP02_01f,174,0.002659973,0,0
sub01,EP02_01f,175,0.002659973,0,0
sub01,EP02_01f,176,0.002659973,0,0
sub01,EP02_01f,177,0.002659973,0,0
sub01,EP02_01f,178,0.002659973,0,0
sub01,EP02_01f,179,0.002659973,0,0
sub01,EP02_01f,180,0.001343798,0,0
sub01,EP02_01f,181,0.001343798,0,0
sub01,EP02_01f,182,0.001343798,0,0
sub01,EP02_01f,183,0.001343798,0,0
sub01,EP02_01f,184,0.001343798,0,0
sub01,EP02_01f,185,0.001343798,0,0
sub01,EP02_01f,186,0.001343798,0,0
sub01,EP02_01f,187,0.001343798,0,0
sub01,EP02_01f,188,0.001343798,0,0
sub01,EP02_01f,189,0.001343798,0,0
sub01,EP02_01f,190,0.001343798,0,0
sub01,EP02_01f,191,0.001343798,0,0
sub01,EP02_01f,192,0.00267282,0,0
sub01,EP02_01f,193,0.00267282,0,0
sub01,EP02_01f,194,0.00267282,0,0
sub01,EP02_01f,195,0.00267282,0,0
sub01,EP02_01f,196,0.00267282,0,0
sub01,EP02_01f,197,0.00267282,0,0
sub01,EP02_01f,198,0.00267282,0,0
sub01,EP02_01f,199,0.00267282,0,0
sub01,EP02_01f,200,0.00267282,0,0
sub01,EP02_01f,201,0.00267282,0,0
sub01,EP02_01f,202,0.00267282,0,0
sub01,EP02_01f,203,0.00267282,0,0
sub01,EP02_01f,204,0.002076354,0,0
sub01,EP02_01f,205,0.002076354,0,0
sub01,EP02_01f,206,0.002076354,0,0
sub01,EP02_01f,207,0.002076354,0,0
sub01,EP02_01f,208,0.002076354,0,0
sub01,EP02_01f,209,0.002076354,0,0
sub01,EP02_01f,210,0.002076354,0,0
sub01,EP02_01f,211,0.002076354,0,0
sub01,EP02_01f,212,0.002076354,0,0
sub01,EP02_01f,213,0.002076354,0,0
sub01,EP02_01f,214,0.002076354,0,0
sub01,EP02_01f,215,0.002076354,0,0
sub01,EP02_01f,216,0.021663181,0,0
sub01,EP02_01f,217,0.021663181,0,0
sub01,EP02_01f,218,0.021663181,0,0
sub01,EP02_01f,219,0.021663181,0,0
sub01,EP02_01f,220,0.021663181,0,0
sub01,EP02_01f,221,0.021663181,0,0
sub01,EP02_01f,222,0.021663181,0,0
sub01,EP02_01f,223,0.021663181,0,0
sub01,EP02_01f,224,0.021663181,0,0
sub01,EP02_01f,225,0.021663181,0,0
sub01,EP02_01f,226,0.021663181,0,0
sub01,EP02_01f,227,0.021663181,0,0
sub01,EP02_01f,228,0.023135323,0,0
sub01,EP02_01f,229,0.023135323,0,0
sub01,EP02_01f,230,0.023135323,0,0
sub01,EP02_01f,231,0.023135323,0,0
sub01,EP02_01f,232,0.023135323,0,0
sub01,EP02_01f,233,0.023135323,0,0
sub01,EP02_01f,234,0.023135323,0,0
sub01,EP02_01f,235,0.023135323,0,0
sub01,EP02_01f,236,0.023135323,0,0
sub01,EP02_01f,237,0.023135323,0,0
sub01,EP02_01f,238,0.023135323,0,0
sub01,EP02_01f,239,0.023135323,0,0
sub01,EP02_01f,240,0.540380955,1,0
sub01,EP02_01f,241,0.540380955,1,0
sub01,EP02_01f,242,0.540380955,1,0
sub01,EP02_01f,243,0.540380955,1,0
sub01,EP02_01f,244,0.540380955,1,0
sub01,EP02_01f,245,0.540380955,1,0
sub01,EP02_01f,246,0.540380955,1,0
sub01,EP02_01f,247,0.540380955,1,0
sub01,EP02_01f,248,0.540380955,1,0
sub01,EP02_01f,249,0.540380955,1,0
sub01,EP02_01f,250,0.540380955,1,0
sub01,EP02_01f,251,0.540380955,1,0
sub01,EP02_01f,252,0.994433224,1,0
sub01,EP02_01f,253,0.994433224,1,0
sub01,EP02_01f,254,0.994433224,1,0
sub01,EP02_01f,255,0.994433224,1,0
sub01,EP02_01f,256,0.994433224,1,0
sub01,EP02_01f,257,0.994433224,1,0
sub01,EP02_01f,258,0.994433224,1,0
sub01,EP02_01f,259,0.994433224,1,0
sub01,EP02_01f,260,0.994433224,1,0
sub01,EP02_01f,261,0.994433224,1,0
sub01,EP02_01f,262,0.994433224,1,0
sub01,EP02_01f,263,0.994433224,1,0
sub01,EP02_01f,264,0.160097748,0,0
sub01,EP02_01f,265,0.160097748,0,0
sub01,EP02_01f,266,0.160097748,0,0
sub01,EP02_01f,267,0.160097748,0,0
sub01,EP02_01f,268,0.160097748,0,0
sub01,EP02_01f,269,0.160097748,0,0
sub01,EP02_01f,270,0.160097748,0,0
sub01,EP02_01f,271,0.160097748,0,0
sub01,EP02_01f,272,0.160097748,0,0
sub01,EP02_01f,273,0.160097748,0,0
sub01,EP02_01f,274,0.160097748,0,0
sub01,EP02_01f,275,0.160097748,0,0
sub01,EP02_01f,276,0.002178358,0,0
sub01,EP02_01f,277,0.002178358,0,0
sub01,EP02_01f,278,0.002178358,0,0
sub01,EP02_01f,279,0.002178358,0,0
sub01,EP02_01f,280,0.002178358,0,0
sub01,EP02_01f,281,0.002178358,0,0
sub01,EP02_01f,282,0.002178358,0,0
sub01,EP02_01f,283,0.002178358,0,0
sub01,EP02_01f,284,0.002178358,0,0
sub01,EP02_01f,285,0.002178358,0,0
sub01,EP02_01f,286,0.002178358,0,0
sub01,EP02_01f,287,0.002178358,0,0
sub01,EP02_01f,288,0,0,0
sub01,EP02_01f,289,0,0,0
sub01,EP03_02,0,0.001349646,0,0
sub01,EP03_02,1,0.001349646,0,0
sub01,EP03_02,2,0.001349646,0,0
sub01,EP03_02,3,0.001349646,0,0
sub01,EP03_02,4,0.001349646,0,0
sub01,EP03_02,5,0.001349646,0,0
sub01,EP03_02,6,0.001349646,0,0
sub01,EP03_02,7,0.001349646,0,0
sub01,EP03_02,8,0.001349646,0,0
sub01,EP03_02,9,0.001349646,0,0
sub01,EP03_02,10,0.001349646,0,0
sub01,EP03_02,11,0.001349646,0,0
sub01,EP03_02,12,0.001358839,0,0
sub01,EP03_02,13,0.001358839,0,0
sub01,EP03_02,14,0.001358839,0,0
sub01,EP03_02,15,0.001358839,0,0
sub01,EP03_02,16,0.001358839,0,0
sub01,EP03_02,17,0.001358839,0,0
sub01,EP03_02,18,0.001358839,0,0
sub01,EP03_02,19,0.001358839,0,0
sub01,EP03_02,20,0.001358839,0,0
sub01,EP03_02,21,0.001358839,0,0
sub01,EP03_02,22,0.001358839,0,0
sub01,EP03_02,23,0.001358839,0,0
sub01,EP03_02,24,0.001369841,0,0
sub01,EP03_02,25,0.001369841,0,0
sub01,EP03_02,26,0.001369841,0,0
sub01,EP03_02,27,0.001369841,0,0
sub01,EP03_02,28,0.001369841,0,0
sub01,EP03_02,29,0.001369841,0,0
sub01,EP03_02,30,0.001369841,0,0
sub01,EP03_02,31,0.001369841,0,0
sub01,EP03_02,32,0.001369841,0,0
sub01,EP03_02,33,0.001369841,0,0
sub01,EP03_02,34,0.001369841,0,0
sub01,EP03_02,35,0.001369841,0,0
sub01,EP03_02,36,0.021535842,0,0
sub01,EP03_02,37,0.021535842,0,0
sub01,EP03_02,38,0.021535842,0,0
sub01,EP03_02,39,0.021535842,0,0
sub01,EP03_02,40,0.021535842,0,0
sub01,EP03_02,41,0.021535842,0,0
sub01,EP03_02,42,0.021535842,0,0
sub01,EP03_02,43,0.021535842,0,0
sub01,EP03_02,44,0.021535842,0,0
sub01,EP03_02,45,0.021535842,0,0
sub01,EP03_02,46,0.021535842,0,0
sub01,EP03_02,47,0.021535842,0,0
sub01,EP03_02,48,0.001886962,0,0
sub01,EP03_02,49,0.001886962,0,0
sub01,EP03_02,50,0.001886962,0,0
sub01,EP03_02,51,0.001886962,0,0
sub01,EP03_02,52,0.001886962,0,0
sub01,EP03_02,53,0.001886962,0,0
sub01,EP03_02,54,0.001886962,0,0
sub01,EP03_02,55,0.001886962,0,0
sub01,EP03_02,56,0.001886962,0,0
sub01,EP03_02,57,0.001886962,0,0
sub01,EP03_02,58,0.001886962,0,0
sub01,EP03_02,59,0.001886962,0,0
sub01,EP03_02,60,0.001368726,0,0
sub01,EP03_02,61,0.001368726,0,0
sub01,EP03_02,62,0.001368726,0,0
sub01,EP03_02,63,0.001368726,0,0
sub01,EP03_02,64,0.001368726,0,0
sub01,EP03_02,65,0.001368726,0,0
sub01,EP03_02,66,0.001368726,0,0
sub01,EP03_02,67,0.001368726,0,0
sub01,EP03_02,68,0.001368726,0,0
sub01,EP03_02,69,0.001368726,0,0
sub01,EP03_02,70,0.001368726,0,0
sub01,EP03_02,71,0.001368726,0,0
sub01,EP03_02,72,0.001405895,0,0
sub01,EP03_02,73,0.001405895,0,0
sub01,EP03_02,74,0.001405895,0,0
sub01,EP03_02,75,0.001405895,0,0
sub01,EP03_02,76,0.001405895,0,0
sub01,EP03_02,77,0.001405895,0,0
sub01,EP03_02,78,0.001405895,0,0
sub01,EP03_02,79,0.001405895,0,0
sub01,EP03_02,80,0.001405895,0,0
sub01,EP03_02,81,0.001405895,0,0
sub01,EP03_02,82,0.001405895,0,0
sub01,EP03_02,83,0.001405895,0,0
sub01,EP03_02,84,0.001344688,0,0
sub01,EP03_02,85,0.001344688,0,0
sub01,EP03_02,86,0.001344688,0,0
sub01,EP03_02,87,0.001344688,0,0
sub01,EP03_02,88,0.001344688,0,0
sub01,EP03_02,89,0.001344688,0,0
sub01,EP03_02,90,0.001344688,0,0
sub01,EP03_02,91,0.001344688,0,0
sub01,EP03_02,92,0.001344688,0,0
sub01,EP03_02,93,0.001344688,0,0
sub01,EP03_02,94,0.001344688,0,0
sub01,EP03_02,95,0.001344688,0,0
sub01,EP03_02,96,0.001361986,0,0
sub01,EP03_02,97,0.001361986,0,0
sub01,EP03_02,98,0.001361986,0,0
sub01,EP03_02,99,0.001361986,0,0
sub01,EP03_02,100,0.001361986,0,0
sub01,EP03_02,101,0.001361986,0,0
sub01,EP03_02,102,0.001361986,0,0
sub01,EP03_02,103,0.001361986,0,0
sub01,EP03_02,104,0.001361986,0,0
sub01,EP03_02,105,0.001361986,0,0
sub01,EP03_02,106,0.001361986,0,0
sub01,EP03_02,107,0.001361986,0,0
sub01,EP03_02,108,0.001369386,0,0
sub01,EP03_02,109,0.001369386,0,0
sub01,EP03_02,110,0.001369386,0,0
sub01,EP03_02,111,0.001369386,0,0
sub01,EP03_02,112,0.001369386,0,0
sub01,EP03_02,113,0.001369386,0,0
sub01,EP03_02,114,0.001369386,0,0
sub01,EP03_02,115,0.001369386,0,0
sub01,EP03_02,116,0.001369386,0,0
sub01,EP03_02,117,0.001369386,0,0
sub01,EP03_02,118,0.001369386,0,0
sub01,EP03_02,119,0.001369386,0,0
sub01,EP03_02,120,0.025143404,0,0
sub01,EP03_02,121,0.025143404,0,0
sub01,EP03_02,122,0.025143404,0,0
sub01,EP03_02,123,0.025143404,0,0
sub01,EP03_02,124,0.025143404,0,0
sub01,EP03_02,125,0.025143404,0,0
sub01,EP03_02,126,0.025143404,0,0
sub01,EP03_02,127,0.025143404,0,0
sub01,EP03_02,128,0.025143404,0,0
sub01,EP03_02,129,0.025143404,0,0
sub01,EP03_02,130,0.025143404,0,0
sub01,EP03_02,131,0.025143404,0,1
sub01,EP03_02,132,0.032323342,0,1
sub01,EP03_02,133,0.032323342,0,1
sub01,EP03_02,134,0.032323342,0,1
sub01,EP03_02,135,0.032323342,0,1
sub01,EP03_02,136,0.032323342,0,1
sub01,EP03_02,137,0.032323342,0,1
sub01,EP03_02,138,0.032323342,0,1
sub01,EP03_02,139,0.032323342,0,1
sub01,EP03_02,140,0.032323342,0,1
sub01,EP03_02,141,0.032323342,0,1
sub01,EP03_02,142,0.032323342,0,1
sub01,EP03_02,143,0.032323342,0,1
sub01,EP03_02,144,0.293208629,0,1
sub01,EP03_02,145,0.293208629,0,1
sub01,EP03_02,146,0.293208629,0,1
sub01,EP03_02,147,0.293208629,0,1
sub01,EP03_02,148,0.293208629,0,1
sub01,EP03_02,149,0.293208629,0,1
sub01,EP03_02,150,0.293208629,0,1
sub01,EP03_02,151,0.293208629,0,1
sub01,EP03_02,152,0.293208629,0,1
sub01,EP03_02,153,0.293208629,0,1
sub01,EP03_02,154,0.293208629,0,1
sub01,EP03_02,155,0.293208629,0,1
sub01,EP03_02,156,0.007484718,0,1
sub01,EP03_02,157,0.007484718,0,1
sub01,EP03_02,158,0.007484718,0,1
sub01,EP03_02,159,0.007484718,0,1
sub01,EP03_02,160,0.007484718,0,1
sub01,EP03_02,161,0.007484718,0,1
sub01,EP03_02,162,0.007484718,0,0
sub01,EP03_02,163,0.007484718,0,0
sub01,EP03_02,164,0.007484718,0,0
sub01,EP03_02,165,0.007484718,0,0
sub01,EP03_02,166,0.007484718,0,0
sub01,EP03_02,167,0.007484718,0,0
sub01,EP03_02,168,0.001450499,0,0
sub01,EP03_02,169,0.001450499,0,0
sub01,EP03_02,170,0.001450499,0,0
sub01,EP03_02,171,0.001450499,0,0
sub01,EP03_02,172,0.001450499,0,0
sub01,EP03_02,173,0.001450499,0,0
sub01,EP03_02,174,0.001450499,0,0
sub01,EP03_02,175,0.001450499,0,0
sub01,EP03_02,176,0.001450499,0,0
sub01,EP03_02,177,0.001450499,0,0
sub01,EP03_02,178,0.001450499,0,0
sub01,EP03_02,179,0.001450499,0,0
sub01,EP03_02,180,0.001471785,0,0
sub01,EP03_02,181,0.001471785,0,0
sub01,EP03_02,182,0.001471785,0,0
sub01,EP03_02,183,0.001471785,0,0
sub01,EP03_02,184,0.001471785,0,0
sub01,EP03_02,185,0.001471785,0,0
sub01,EP03_02,186,0.001471785,0,0
sub01,EP03_02,187,0.001471785,0,0
sub01,EP03_02,188,0.001471785,0,0
sub01,EP03_02,189,0.001471785,0,0
sub01,EP03_02,190,0.001471785,0,0
sub01,EP03_02,191,0.001471785,0,0
sub01,EP03_02,192,0.001393038,0,0
sub01,EP03_02,193,0.001393038,0,0
sub01,EP03_02,194,0.001393038,0,0
sub01,EP03_02,195,0.001393038,0,0
sub01,EP03_02,196,0.001393038,0,0
sub01,EP03_02,197,0.001393038,0,0
sub01,EP03_02,198,0.001393038,0,0
sub01,EP03_02,199,0.001393038,0,0
sub01,EP03_02,200,0.001393038,0,0
sub01,EP03_02,201,0.001393038,0,0
sub01,EP03_02,202,0.001393038,0,0
sub01,EP03_02,203,0.001393038,0,0
sub01,EP03_02,204,0.001350084,0,0
sub01,EP03_02,205,0.001350084,0,0
sub01,EP03_02,206,0.001350084,0,0
sub01,EP03_02,207,0.001350084,0,0
sub01,EP03_02,208,0.001350084,0,0
sub01,EP03_02,209,0.001350084,0,0
sub01,EP03_02,210,0.001350084,0,0
sub01,EP03_02,211,0.001350084,0,0
sub01,EP03_02,212,0.001350084,0,0
sub01,EP03_02,213,0.001350084,0,0
sub01,EP03_02,214,0.001350084,0,0
sub01,EP03_02,215,0.001350084,0,0
sub01,EP03_02,216,0.001367953,0,0
sub01,EP03_02,217,0.001367953,0,0
sub01,EP03_02,218,0.001367953,0,0
sub01,EP03_02,219,0.001367953,0,0
sub01,EP03_02,220,0.001367953,0,0
sub01,EP03_02,221,0.001367953,0,0
sub01,EP03_02,222,0.001367953,0,0
sub01,EP03_02,223,0.001367953,0,0
sub01,EP03_02,224,0.001367953,0,0
sub01,EP03_02,225,0.001367953,0,0
sub01,EP03_02,226,0.001367953,0,0
sub01,EP03_02,227,0.001367953,0,0
sub01,EP03_02,228,0,0,0
sub01,EP03_02,229,0,0,0
sub01,EP03_02,230,0,0,0
sub01,EP04_02,0,0.006721725,0,0
sub01,EP04_02,1,0.006721725,0,0
sub01,EP04_02,2,0.006721725,0,0
sub01,EP04_02,3,0.006721725,0,0
sub01,EP04_02,4,0.006721725,0,0
sub01,EP04_02,5,0.006721725,0,0
sub01,EP04_02,6,0.006721725,0,0
sub01,EP04_02,7,0.006721725,0,0
sub01,EP04_02,8,0.006721725,0,0
sub01,EP04_02,9,0.006721725,0,0
sub01,EP04_02,10,0.006721725,0,0
sub01,EP04_02,11,0.006721725,0,0
sub01,EP04_02,12,0.402171493,0,0
sub01,EP04_02,13,0.402171493,0,0
sub01,EP04_02,14,0.402171493,0,0
sub01,EP04_02,15,0.402171493,0,0
sub01,EP04_02,16,0.402171493,0,0
sub01,EP04_02,17,0.402171493,0,0
sub01,EP04_02,18,0.402171493,0,0
sub01,EP04_02,19,0.402171493,0,0
sub01,EP04_02,20,0.402171493,0,0
sub01,EP04_02,21,0.402171493,0,1
sub01,EP04_02,22,0.402171493,0,1
sub01,EP04_02,23,0.402171493,0,1
sub01,EP04_02,24,0.995076954,1,1
sub01,EP04_02,25,0.995076954,1,1
sub01,EP04_02,26,0.995076954,1,1
sub01,EP04_02,27,0.995076954,1,1
sub01,EP04_02,28,0.995076954,1,1
sub01,EP04_02,29,0.995076954,1,1
sub01,EP04_02,30,0.995076954,1,1
sub01,EP04_02,31,0.995076954,1,1
sub01,EP04_02,32,0.995076954,1,1
sub01,EP04_02,33,0.995076954,1,1
sub01,EP04_02,34,0.995076954,1,1
sub01,EP04_02,35,0.995076954,1,1
sub01,EP04_02,36,0.995647013,1,1
sub01,EP04_02,37,0.995647013,1,1
sub01,EP04_02,38,0.995647013,1,1
sub01,EP04_02,39,0.995647013,1,1
sub01,EP04_02,40,0.995647013,1,1
sub01,EP04_02,41,0.995647013,1,1
sub01,EP04_02,42,0.995647013,1,1
sub01,EP04_02,43,0.995647013,1,1
sub01,EP04_02,44,0.995647013,1,1
sub01,EP04_02,45,0.995647013,1,1
sub01,EP04_02,46,0.995647013,1,1
sub01,EP04_02,47,0.995647013,1,1
sub01,EP04_02,48,0.995659292,1,1
sub01,EP04_02,49,0.995659292,1,1
sub01,EP04_02,50,0.995659292,1,1
sub01,EP04_02,51,0.995659292,1,1
sub01,EP04_02,52,0.995659292,1,1
sub01,EP04_02,53,0.995659292,1,1
sub01,EP04_02,54,0.995659292,1,1
sub01,EP04_02,55,0.995659292,1,1
sub01,EP04_02,56,0.995659292,1,1
sub01,EP04_02,57,0.995659292,1,1
sub01,EP04_02,58,0.995659292,1,1
sub01,EP04_02,59,0.995659292,1,1
sub01,EP04_02,60,0.992642939,1,1
sub01,EP04_02,61,0.992642939,1,1
sub01,EP04_02,62,0.992642939,1,1
sub01,EP04_02,63,0.992642939,1,1
sub01,EP04_02,64,0.992642939,1,1
sub01,EP04_02,65,0.992642939,1,1
sub01,EP04_02,66,0.992642939,1,1
sub01,EP04_02,67,0.992642939,1,1
sub01,EP04_02,68,0.992642939,1,1
sub01,EP04_02,69,0.992642939,1,1
sub01,EP04_02,70,0.992642939,1,1
sub01,EP04_02,71,0.992642939,1,1
sub01,EP04_02,72,0.962363958,1,1
sub01,EP04_02,73,0.962363958,1,1
sub01,EP04_02,74,0.962363958,1,1
sub01,EP04_02,75,0.962363958,1,1
sub01,EP04_02,76,0.962363958,1,1
sub01,EP04_02,77,0.962363958,1,0
sub01,EP04_02,78,0.962363958,1,0
sub01,EP04_02,79,0.962363958,1,0
sub01,EP04_02,80,0.962363958,1,0
sub01,EP04_02,81,0.962363958,1,0
sub01,EP04_02,82,0.962363958,1,0
sub01,EP04_02,83,0.962363958,1,0
sub01,EP04_02,84,0.499697864,0,0
sub01,EP04_02,85,0.499697864,0,0
sub01,EP04_02,86,0.499697864,0,0
sub01,EP04_02,87,0.499697864,0,0
sub01,EP04_02,88,0.499697864,0,0
sub01,EP04_02,89,0.499697864,0,0
sub01,EP04_02,90,0.499697864,0,0
sub01,EP04_02,91,0.499697864,0,0
sub01,EP04_02,92,0.499697864,0,0
sub01,EP04_02,93,0.499697864,0,0
sub01,EP04_02,94,0.499697864,0,0
sub01,EP04_02,95,0.499697864,0,0
sub01,EP04_02,96,0.862167716,1,0
sub01,EP04_02,97,0.862167716,1,0
sub01,EP04_02,98,0.862167716,1,0
sub01,EP04_02,99,0.862167716,1,0
sub01,EP04_02,100,0.862167716,1,0
