1,2,3,4,5,6,7,8,9,10,11,12,Negative,Positive
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img00758.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img00759.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img00760.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img00761.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img00762.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img00763.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img00764.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img00765.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img00766.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img00767.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img00768.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img00769.jpg,1,11
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img00769.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img00770.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img00771.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img00772.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img00773.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img00774.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img00775.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img00776.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img00777.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img00778.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img00779.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img00780.jpg,1,11
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img00835.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img00836.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img00837.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img00838.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img00839.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img00840.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img00841.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img00842.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img00843.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img00844.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img00845.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img00846.jpg,1,11
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img00844.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img00845.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img00846.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img00847.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img00848.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img00849.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img00850.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img00851.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img00852.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img00853.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img00854.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img00855.jpg,1,11
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img00911.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img00912.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img00913.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img00914.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img00915.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img00916.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img00917.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img00918.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img00919.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img00920.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img00921.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img00922.jpg,1,11
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img00917.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img00918.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img00919.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img00920.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img00921.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img00922.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img00923.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img00924.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img00925.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img00926.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img00927.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img00928.jpg,1,11
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img00998.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img00999.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01000.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01001.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01002.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01003.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01004.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01005.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01006.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01007.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01008.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01009.jpg,1,11
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01003.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01004.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01005.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01006.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01007.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01008.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01009.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01010.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01011.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01012.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01013.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01014.jpg,1,11
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01117.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01118.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01119.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01120.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01121.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01122.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01123.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01124.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01125.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01126.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01127.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01128.jpg,1,11
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01119.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01120.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01121.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01122.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01123.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01124.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01125.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01126.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01127.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01128.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01129.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01130.jpg,1,11
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01159.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01160.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01161.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01162.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01163.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01164.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01165.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01166.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01167.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01168.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01169.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01170.jpg,1,11
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01182.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01183.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01184.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01185.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01186.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01187.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01188.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01189.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01190.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01191.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01192.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01193.jpg,1,11
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01468.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01469.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01470.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01471.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01472.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01473.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01474.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01475.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01476.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01477.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01478.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01479.jpg,1,11
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01471.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01472.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01473.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01474.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01475.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01476.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01477.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01478.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01479.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01480.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01481.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01482.jpg,1,11
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01540.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01541.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01542.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01543.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01544.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01545.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01546.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01547.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01548.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01549.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01550.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01551.jpg,1,11
